sample,time_s,reference_q12,measured_q12,duty_q12,integral_q12,armed,fault,enabled,target_rpm,measured_rpm,duty_percent
0,0.0,1024,1019,1985,1981,1,0,1,27.3161295674845,27.182750028580767,48.4619140625
1,0.01,1024,1019,1985,1981,1,0,1,27.3161295674845,27.182750028580767,48.4619140625
2,0.02,1024,1017,1985,1981,1,0,1,27.3161295674845,27.12939821301927,48.4619140625
3,0.03,1024,1019,1987,1981,1,0,1,27.3161295674845,27.182750028580767,48.5107421875
4,0.04,1024,1022,1985,1981,1,0,1,27.3161295674845,27.262777751923004,48.4619140625
5,0.05,1024,1019,1982,1981,1,0,1,27.3161295674845,27.182750028580767,48.388671875
6,0.06,1024,1022,1985,1981,1,0,1,27.3161295674845,27.262777751923004,48.4619140625
7,0.07,1024,1018,1982,1981,1,0,1,27.3161295674845,27.156074120800017,48.388671875
8,0.08,1024,1019,1986,1981,1,0,1,27.3161295674845,27.182750028580767,48.486328125
9,0.09,1024,1022,1985,1981,1,0,1,27.3161295674845,27.262777751923004,48.4619140625
10,0.1,1024,1019,1982,1981,1,0,1,27.3161295674845,27.182750028580767,48.388671875
11,0.11,1024,1022,1985,1981,1,0,1,27.3161295674845,27.262777751923004,48.4619140625
12,0.12,1024,1018,1982,1981,1,0,1,27.3161295674845,27.156074120800017,48.388671875
13,0.13,1024,1018,1986,1981,1,0,1,27.3161295674845,27.156074120800017,48.486328125
14,0.14,1024,1022,1986,1981,1,0,1,27.3161295674845,27.262777751923004,48.486328125
15,0.15,1024,1018,1982,1981,1,0,1,27.3161295674845,27.156074120800017,48.388671875
16,0.16,1024,1021,1986,1981,1,0,1,27.3161295674845,27.236101844142258,48.486328125
17,0.17,1024,1020,1983,1981,1,0,1,27.3161295674845,27.209425936361512,48.4130859375
18,0.18,1024,1019,1984,1981,1,0,1,27.3161295674845,27.182750028580767,48.4375
19,0.19,1024,1019,1985,1981,1,0,1,27.3161295674845,27.182750028580767,48.4619140625
20,0.2,1024,1017,1985,1981,1,0,1,27.3161295674845,27.12939821301927,48.4619140625
21,0.21,1024,1019,1987,1981,1,0,1,27.3161295674845,27.182750028580767,48.5107421875
22,0.22,1024,1020,1985,1981,1,0,1,27.3161295674845,27.209425936361512,48.4619140625
23,0.23,1024,1018,1984,1981,1,0,1,27.3161295674845,27.156074120800017,48.4375
24,0.24,1024,1018,1986,1981,1,0,1,27.3161295674845,27.156074120800017,48.486328125
25,0.25,1024,1017,1986,1981,1,0,1,27.3161295674845,27.12939821301927,48.486328125
26,0.26,1024,1018,1987,1981,1,0,1,27.3161295674845,27.156074120800017,48.5107421875
27,0.27,1024,1018,1986,1981,1,0,1,27.3161295674845,27.156074120800017,48.486328125
28,0.28,1024,1018,1986,1981,1,0,1,27.3161295674845,27.156074120800017,48.486328125
29,0.29,1024,1016,1986,1981,1,0,1,27.3161295674845,27.102722305238526,48.486328125
30,0.3,1024,1017,1988,1981,1,0,1,27.3161295674845,27.12939821301927,48.53515625
31,0.31,1024,1020,1987,1981,1,0,1,27.3161295674845,27.209425936361512,48.5107421875
32,0.32,1024,1017,1984,1981,1,0,1,27.3161295674845,27.12939821301927,48.4375
33,0.33,1024,1019,1987,1981,1,0,1,27.3161295674845,27.182750028580767,48.5107421875
34,0.34,1024,1016,1985,1981,1,0,1,27.3161295674845,27.102722305238526,48.4619140625
35,0.35,1024,1018,1988,1981,1,0,1,27.3161295674845,27.156074120800017,48.53515625
36,0.36,1024,1021,1986,1981,1,0,1,27.3161295674845,27.236101844142258,48.486328125
37,0.37,1024,1017,1983,1981,1,0,1,27.3161295674845,27.12939821301927,48.4130859375
38,0.38,1024,1019,1987,1981,1,0,1,27.3161295674845,27.182750028580767,48.5107421875
39,0.39,1024,1015,1985,1981,1,0,1,27.3161295674845,27.07604639745778,48.4619140625
40,0.4,1024,1017,1989,1981,1,0,1,27.3161295674845,27.12939821301927,48.5595703125
41,0.41,1024,1021,1987,1981,1,0,1,27.3161295674845,27.236101844142258,48.5107421875
42,0.42,1024,1016,1983,1981,1,0,1,27.3161295674845,27.102722305238526,48.4130859375
43,0.43,1024,1019,1988,1981,1,0,1,27.3161295674845,27.182750028580767,48.53515625
44,0.44,1024,1018,1985,1981,1,0,1,27.3161295674845,27.156074120800017,48.4619140625
45,0.45,1024,1017,1986,1981,1,0,1,27.3161295674845,27.12939821301927,48.486328125
46,0.46,1024,1017,1987,1981,1,0,1,27.3161295674845,27.12939821301927,48.5107421875
47,0.47,1024,1015,1987,1981,1,0,1,27.3161295674845,27.07604639745778,48.5107421875
48,0.48,1024,1016,1989,1981,1,0,1,27.3161295674845,27.102722305238526,48.5595703125
49,0.49,1024,1018,1988,1981,1,0,1,27.3161295674845,27.156074120800017,48.53515625
50,0.5,1024,1016,1986,1981,1,0,1,27.3161295674845,27.102722305238526,48.486328125
51,0.51,1024,1017,1988,1981,1,0,1,27.3161295674845,27.12939821301927,48.53515625
52,0.52,1024,1016,1987,1981,1,0,1,27.3161295674845,27.102722305238526,48.5107421875
53,0.53,1024,1016,1988,1981,1,0,1,27.3161295674845,27.102722305238526,48.53515625
54,0.54,1024,1017,1988,1981,1,0,1,27.3161295674845,27.12939821301927,48.53515625
55,0.55,1024,1016,1987,1981,1,0,1,27.3161295674845,27.102722305238526,48.5107421875
56,0.56,1024,1016,1988,1981,1,0,1,27.3161295674845,27.102722305238526,48.53515625
57,0.57,1024,1015,1988,1981,1,0,1,27.3161295674845,27.07604639745778,48.53515625
58,0.58,1024,1015,1989,1981,1,0,1,27.3161295674845,27.07604639745778,48.5595703125
59,0.59,1024,1014,1989,1981,1,0,1,27.3161295674845,27.04937048967703,48.5595703125
60,0.6,1024,1014,1989,1981,1,0,1,27.3161295674845,27.04937048967703,48.5595703125
